,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,cluster,cluster_predicted,dbscan_cluster
18562,No,Si,No,No,No,Si,1,1,1
18563,No,Si,No,Si,No,Si,2,1,9
18564,Si,Si,No,Si,No,Si,2,0,2
18565,Si,Si,No,No,No,Si,1,2,0
18566,No,Si,No,No,No,Si,1,1,1
18567,Si,Si,No,No,No,Si,1,2,0
18568,Si,No,No,Si,No,Si,2,0,33
18569,No,Si,No,No,No,Si,1,1,1
18570,Si,Si,No,No,Si,Si,0,2,4
18571,Si,Si,No,No,No,Si,1,2,0
18572,No,No,Si,No,Si,Si,0,1,37
18573,Si,Si,No,No,No,Si,1,2,0
18574,Si,Si,No,No,Si,Si,0,2,4
18575,No,Si,No,Si,No,Si,2,1,9
18576,No,Si,No,No,No,Si,1,1,1
18577,No,Si,No,Si,No,Si,2,1,9
18578,Si,Si,No,No,No,Si,1,2,0
18579,Si,Si,No,Si,No,Si,2,0,2
18580,Si,Si,Si,Si,Si,Si,0,0,7
18581,Si,Si,No,No,No,Si,1,2,0
18582,No,Si,No,Si,Si,Si,0,1,3
18583,Si,Si,No,Si,No,Si,2,0,2
18584,No,Si,No,Si,No,Si,2,1,9
18585,Si,Si,No,No,Si,Si,0,2,4
18586,No,Si,No,No,No,Si,1,1,1
18587,Si,Si,No,Si,No,Si,2,0,2
18588,Si,Si,No,No,No,Si,1,2,0
18589,No,Si,No,No,No,No,1,1,17
18590,No,Si,Si,No,No,No,1,1,10
18591,No,Si,No,No,No,Si,1,1,1
18592,No,Si,No,Si,No,Si,2,1,9
18593,No,Si,No,Si,No,Si,2,1,9
18594,Si,Si,No,Si,No,Si,2,0,2
18595,Si,Si,No,No,No,Si,1,2,0
18596,Si,Si,Si,Si,No,Si,2,0,20
18597,No,Si,No,Si,No,Si,2,1,9
18598,Si,Si,No,No,No,Si,1,2,0
18599,Si,Si,No,Si,No,Si,2,0,2
18600,Si,Si,No,No,Si,Si,0,2,4
18601,Si,Si,No,No,No,Si,1,2,0
18602,No,No,No,No,No,No,1,1,22
18603,No,Si,No,No,Si,Si,0,1,13
18604,No,Si,No,Si,No,No,2,1,19
18605,No,Si,Si,Si,No,Si,2,1,36
18606,Si,Si,No,Si,Si,Si,0,0,5
18607,Si,Si,No,No,Si,Si,0,2,4
18608,Si,Si,Si,Si,Si,Si,0,0,7
18609,No,Si,No,No,Si,Si,0,1,13
18610,No,Si,Si,Si,Si,No,0,1,46
18611,Si,Si,No,Si,Si,Si,0,0,5
18612,Si,Si,No,No,Si,Si,0,2,4
18613,Si,Si,No,Si,Si,Si,0,0,5
18614,Si,Si,No,Si,Si,Si,0,0,5
18615,Si,Si,Si,Si,Si,Si,0,0,7
18616,No,Si,No,No,Si,Si,0,1,13
18617,Si,Si,No,No,No,Si,1,2,0
18618,No,Si,No,Si,No,Si,2,1,9
18619,No,No,Si,No,No,Si,1,1,40
18620,No,Si,No,No,No,Si,1,1,1
18621,No,Si,No,No,No,Si,1,1,1
18622,Si,Si,No,No,No,Si,1,2,0
18623,Si,Si,No,No,No,Si,1,2,0
18624,No,Si,No,No,No,Si,1,1,1
18625,Si,Si,No,No,No,Si,1,2,0
18626,Si,Si,No,No,No,Si,1,2,0
18627,Si,Si,No,No,No,Si,1,2,0
18628,No,Si,No,No,No,Si,1,1,1
18629,Si,Si,No,No,No,Si,1,2,0
18630,No,Si,No,Si,Si,Si,0,1,3
18631,No,Si,Si,Si,Si,Si,0,1,25
18632,No,Si,No,Si,Si,Si,0,1,3
18633,Si,Si,No,No,No,Si,1,2,0
18634,Si,Si,No,No,No,Si,1,2,0
18635,Si,Si,No,No,No,Si,1,2,0
18636,Si,Si,No,Si,Si,Si,0,0,5
18637,Si,Si,No,No,No,Si,1,2,0
18638,Si,Si,No,No,No,Si,1,2,0
18639,Si,Si,No,Si,Si,Si,0,0,5
18640,Si,Si,No,Si,No,Si,2,0,2
18641,No,Si,No,No,Si,Si,0,1,13
18642,Si,Si,No,Si,No,No,2,0,43
18643,No,Si,Si,Si,Si,Si,0,1,25
18644,Si,Si,No,No,No,Si,1,2,0
18645,Si,Si,No,Si,Si,Si,0,0,5
18646,No,Si,No,Si,No,Si,2,1,9
18647,No,Si,No,Si,No,Si,2,1,9
18648,Si,Si,No,Si,No,Si,2,0,2
18649,Si,Si,No,No,No,Si,1,2,0
18650,Si,Si,No,Si,Si,Si,0,0,5
18651,Si,Si,Si,Si,No,Si,2,0,20
18652,Si,Si,Si,No,No,Si,1,2,12
18653,Si,Si,No,Si,No,Si,2,0,2
18654,Si,Si,No,Si,No,Si,2,0,2
18655,Si,Si,Si,Si,No,Si,2,0,20
18656,Si,Si,No,No,No,Si,1,2,0
18657,Si,Si,Si,No,No,Si,1,2,12
18658,Si,Si,No,No,No,Si,1,2,0
18659,No,Si,No,Si,No,Si,2,1,9
18660,Si,Si,No,No,No,Si,1,2,0
18661,Si,Si,Si,No,No,No,1,2,8
18662,No,Si,No,Si,No,Si,2,1,9
18663,Si,Si,No,Si,No,Si,2,0,2
18664,No,Si,No,Si,No,Si,2,1,9
18665,Si,Si,No,No,No,Si,1,2,0
18666,No,Si,No,No,No,Si,1,1,1
18667,Si,Si,No,No,No,Si,1,2,0
18668,No,Si,No,No,Si,No,0,1,24
18669,Si,Si,No,No,No,Si,1,2,0
18670,No,Si,No,No,No,Si,1,1,1
18671,Si,Si,No,Si,No,Si,2,0,2
18672,No,Si,No,No,No,Si,1,1,1
18673,Si,Si,No,Si,No,Si,2,0,2
18674,Si,Si,No,Si,No,Si,2,0,2
18675,Si,Si,No,Si,Si,Si,0,0,5
18676,No,Si,No,Si,No,Si,2,1,9
18677,Si,Si,No,No,No,Si,1,2,0
18678,Si,Si,No,Si,Si,Si,0,0,5
18679,Si,Si,No,No,No,Si,1,2,0
18680,Si,Si,Si,No,No,No,1,2,8
18681,Si,Si,Si,Si,No,Si,2,0,20
18682,Si,Si,No,No,No,Si,1,2,0
18683,Si,Si,No,Si,No,Si,2,0,2
18684,Si,Si,Si,No,No,Si,1,2,12
18685,Si,Si,No,No,No,Si,1,2,0
18686,Si,Si,No,Si,No,Si,2,0,2
18687,No,Si,No,No,No,No,1,1,17
18688,Si,Si,No,No,No,Si,1,2,0
18689,Si,Si,Si,Si,No,Si,2,0,20
18690,Si,Si,No,Si,No,Si,2,0,2
18691,Si,Si,No,No,No,Si,1,2,0
18692,Si,Si,No,No,No,Si,1,2,0
18693,Si,Si,No,Si,Si,Si,0,0,5
18694,No,Si,No,Si,No,Si,2,1,9
18695,Si,Si,No,No,Si,Si,0,2,4
18696,Si,Si,Si,Si,Si,Si,0,0,7
18697,Si,Si,No,No,No,No,1,2,23
18698,Si,Si,No,No,Si,Si,0,2,4
18699,Si,Si,No,Si,Si,Si,0,0,5
18700,No,Si,No,Si,No,No,2,1,19
18701,Si,Si,No,Si,Si,Si,0,0,5
18702,Si,Si,No,Si,Si,Si,0,0,5
18703,Si,Si,Si,Si,Si,Si,0,0,7
18704,No,Si,No,No,No,No,1,1,17
18705,Si,Si,No,No,Si,Si,0,2,4
18706,Si,Si,No,Si,No,Si,2,0,2
18707,No,No,No,No,No,No,1,1,22
18708,Si,Si,No,No,No,No,1,2,23
18709,No,Si,No,No,Si,Si,0,1,13
18710,Si,Si,No,Si,No,Si,2,0,2
18711,Si,Si,No,Si,No,No,2,0,43
18712,No,Si,No,Si,No,Si,2,1,9
18713,Si,Si,No,No,No,Si,1,2,0
18714,Si,Si,Si,Si,No,Si,2,0,20
18715,Si,Si,No,No,No,Si,1,2,0
18716,Si,Si,No,No,No,Si,1,2,0
18717,No,Si,No,No,No,Si,1,1,1
18718,Si,Si,No,No,No,Si,1,2,0
18719,Si,Si,No,Si,No,Si,2,0,2
18720,Si,Si,No,No,Si,Si,0,2,4
18721,Si,Si,No,Si,No,Si,2,0,2
18722,Si,Si,No,No,No,Si,1,2,0
18723,No,Si,No,No,No,No,1,1,17
18724,No,Si,Si,No,No,Si,1,1,11
18725,Si,Si,No,Si,Si,Si,0,0,5
18726,Si,Si,No,Si,No,Si,2,0,2
18727,Si,Si,No,No,No,Si,1,2,0
18728,Si,Si,Si,No,Si,Si,0,2,15
18729,Si,Si,No,Si,Si,Si,0,0,5
18730,No,Si,Si,No,No,No,1,1,10
18731,Si,Si,No,Si,No,Si,2,0,2
18732,Si,Si,No,No,No,Si,1,2,0
18733,Si,Si,No,No,No,Si,1,2,0
18734,Si,Si,No,Si,No,Si,2,0,2
18735,Si,Si,No,Si,No,Si,2,0,2
18736,Si,Si,Si,Si,No,Si,2,0,20
18737,No,Si,No,No,Si,Si,0,1,13
18738,Si,Si,No,No,No,Si,1,2,0
18739,No,Si,No,No,Si,Si,0,1,13
18740,No,No,Si,No,No,Si,1,1,40
18741,Si,Si,No,Si,No,Si,2,0,2
18742,Si,Si,No,No,No,Si,1,2,0
18743,Si,Si,No,No,No,Si,1,2,0
18744,No,Si,Si,No,No,No,1,1,10
18745,Si,Si,No,No,No,Si,1,2,0
18746,Si,Si,No,Si,No,Si,2,0,2
18747,Si,No,No,No,No,Si,1,2,6
18748,Si,Si,No,Si,No,Si,2,0,2
18749,No,Si,No,No,No,Si,1,1,1
18750,Si,Si,Si,No,No,Si,1,2,12
18751,Si,Si,No,No,No,Si,1,2,0
18752,Si,Si,No,No,No,Si,1,2,0
18753,Si,Si,No,No,No,Si,1,2,0
18754,Si,Si,No,No,No,Si,1,2,0
18755,Si,Si,No,No,No,Si,1,2,0
18756,Si,Si,No,No,No,Si,1,2,0
18757,Si,Si,No,No,No,Si,1,2,0
18758,No,Si,No,Si,Si,Si,0,1,3
18759,Si,Si,No,Si,Si,Si,0,0,5
18760,Si,Si,No,No,No,Si,1,2,0
18761,Si,Si,No,No,Si,Si,0,2,4
18762,Si,Si,No,No,Si,Si,0,2,4
18763,Si,Si,No,No,Si,Si,0,2,4
18764,Si,Si,No,No,No,Si,1,2,0
18765,Si,Si,Si,Si,No,Si,2,0,20
18766,Si,Si,No,Si,Si,Si,0,0,5
18767,Si,Si,No,Si,Si,Si,0,0,5
18768,Si,Si,No,Si,Si,Si,0,0,5
18769,Si,No,No,No,No,Si,1,2,6
18770,Si,Si,No,No,No,Si,1,2,0
18771,Si,Si,No,Si,Si,Si,0,0,5
18772,No,Si,No,Si,No,Si,2,1,9
18773,Si,Si,No,Si,Si,Si,0,0,5
18774,Si,Si,Si,No,No,Si,1,2,12
18775,Si,Si,No,No,No,Si,1,2,0
18776,Si,Si,No,Si,No,Si,2,0,2
18777,No,Si,No,No,No,Si,1,1,1
18778,Si,Si,No,No,No,Si,1,2,0
18779,Si,Si,No,No,Si,No,0,2,14
18780,Si,Si,No,No,No,Si,1,2,0
18781,Si,Si,No,Si,No,Si,2,0,2
18782,Si,Si,No,No,No,Si,1,2,0
18783,No,Si,No,Si,Si,Si,0,1,3
18784,Si,Si,No,No,No,Si,1,2,0
18785,No,Si,No,Si,No,Si,2,1,9
18786,No,Si,Si,Si,No,Si,2,1,36
18787,No,Si,No,No,No,Si,1,1,1
18788,No,Si,No,No,No,Si,1,1,1
18789,No,Si,No,No,No,Si,1,1,1
18790,No,Si,No,No,No,Si,1,1,1
18791,Si,Si,No,No,No,Si,1,2,0
18792,Si,Si,No,No,No,Si,1,2,0
18793,Si,Si,No,No,No,Si,1,2,0
18794,Si,Si,No,No,No,Si,1,2,0
18795,Si,Si,No,No,No,Si,1,2,0
18796,Si,Si,No,Si,No,Si,2,0,2
18797,No,Si,No,Si,No,Si,2,1,9
18798,Si,Si,No,No,No,Si,1,2,0
18799,Si,Si,No,No,No,Si,1,2,0
18800,Si,Si,No,No,No,Si,1,2,0
18801,Si,Si,No,No,No,Si,1,2,0
18802,Si,Si,No,No,No,Si,1,2,0
18803,Si,Si,No,No,No,No,1,2,23
18804,Si,Si,No,No,No,Si,1,2,0
18805,No,Si,No,No,No,No,1,1,17
18806,Si,Si,No,No,No,Si,1,2,0
18807,No,Si,No,No,No,Si,1,1,1
18808,Si,Si,No,No,No,Si,1,2,0
18809,No,Si,No,Si,No,Si,2,1,9
18810,No,Si,No,No,No,Si,1,1,1
18811,Si,Si,No,Si,No,Si,2,0,2
18812,No,Si,No,Si,No,Si,2,1,9
18813,Si,Si,No,Si,No,Si,2,0,2
18814,Si,Si,No,No,No,Si,1,2,0
18815,No,Si,No,No,No,No,1,1,17
18816,No,Si,No,No,No,Si,1,1,1
18817,Si,Si,No,Si,No,No,2,0,43
18818,Si,Si,No,No,Si,Si,0,2,4
18819,Si,No,No,No,Si,Si,0,2,26
18820,No,Si,No,No,No,Si,1,1,1
18821,Si,Si,No,No,Si,Si,0,2,4
18822,Si,Si,No,No,Si,Si,0,2,4
18823,No,Si,No,No,Si,Si,0,1,13
18824,No,Si,No,No,Si,No,0,1,24
18825,No,Si,No,No,Si,Si,0,1,13
18826,No,Si,No,Si,Si,Si,0,1,3
18827,No,Si,No,No,Si,Si,0,1,13
18828,No,Si,No,No,Si,Si,0,1,13
18829,Si,Si,No,No,Si,Si,0,2,4
18830,Si,Si,Si,Si,Si,Si,0,0,7
18831,Si,Si,No,Si,Si,No,0,0,35
18832,Si,Si,Si,No,Si,Si,0,2,15
18833,Si,Si,No,No,Si,Si,0,2,4
18834,Si,Si,No,Si,Si,Si,0,0,5
18835,Si,Si,Si,Si,No,Si,2,0,20
18836,Si,Si,No,Si,Si,Si,0,0,5
18837,Si,Si,Si,Si,Si,Si,0,0,7
18838,No,No,No,No,No,No,1,1,22
18839,Si,Si,No,Si,No,No,2,0,43
18840,Si,Si,No,No,No,No,1,2,23
18841,No,Si,No,No,Si,No,0,1,24
18842,No,No,No,No,No,No,1,1,22
18843,Si,Si,No,No,No,No,1,2,23
18844,No,Si,No,No,No,No,1,1,17
18845,Si,Si,No,Si,Si,Si,0,0,5
18846,Si,Si,No,No,No,No,1,2,23
18847,Si,Si,No,No,No,Si,1,2,0
18848,No,Si,No,No,No,No,1,1,17
18849,No,Si,No,No,Si,No,0,1,24
18850,Si,Si,No,No,Si,Si,0,2,4
18851,No,Si,No,No,No,Si,1,1,1
18852,Si,Si,No,No,Si,Si,0,2,4
18853,Si,Si,No,Si,Si,Si,0,0,5
18854,No,Si,No,No,Si,Si,0,1,13
18855,Si,Si,Si,Si,No,Si,2,0,20
18856,Si,Si,No,No,No,Si,1,2,0
18857,Si,Si,No,No,Si,Si,0,2,4
18858,Si,Si,No,Si,Si,Si,0,0,5
18859,Si,Si,No,Si,No,Si,2,0,2
18860,Si,Si,No,No,Si,Si,0,2,4
18861,No,Si,No,No,Si,Si,0,1,13
18862,No,Si,No,Si,No,Si,2,1,9
18863,Si,Si,No,No,No,Si,1,2,0
18864,Si,Si,No,Si,No,Si,2,0,2
18865,Si,Si,No,No,Si,Si,0,2,4
18866,No,Si,No,No,Si,No,0,1,24
18867,No,Si,No,No,No,Si,1,1,1
18868,Si,Si,No,No,No,Si,1,2,0
18869,No,No,No,Si,No,Si,2,1,49
18870,Si,Si,No,No,No,Si,1,2,0
18871,Si,Si,No,No,No,Si,1,2,0
18872,Si,Si,No,No,No,Si,1,2,0
18873,Si,Si,No,No,No,Si,1,2,0
18874,Si,Si,No,No,No,Si,1,2,0
18875,Si,Si,Si,No,Si,Si,0,2,15
18876,Si,Si,Si,Si,Si,Si,0,0,7
18877,Si,Si,Si,Si,No,Si,2,0,20
18878,No,Si,No,Si,Si,Si,0,1,3
18879,No,Si,No,No,No,Si,1,1,1
18880,Si,Si,No,Si,No,Si,2,0,2
18881,Si,Si,No,No,Si,Si,0,2,4
18882,Si,Si,No,No,No,Si,1,2,0
18883,Si,Si,No,No,No,Si,1,2,0
18884,No,Si,No,No,No,Si,1,1,1
18885,No,Si,No,Si,No,Si,2,1,9
18886,No,Si,No,No,No,No,1,1,17
18887,Si,Si,No,Si,No,Si,2,0,2
18888,Si,Si,No,Si,No,Si,2,0,2
18889,No,Si,No,Si,Si,Si,0,1,3
18890,Si,Si,No,Si,Si,Si,0,0,5
18891,No,Si,No,No,Si,Si,0,1,13
18892,Si,Si,No,No,No,Si,1,2,0
18893,No,Si,No,No,Si,No,0,1,24
18894,Si,No,No,No,Si,Si,0,2,26
18895,No,Si,No,No,No,Si,1,1,1
18896,Si,Si,No,No,No,Si,1,2,0
18897,Si,Si,No,Si,Si,Si,0,0,5
18898,No,Si,No,Si,No,Si,2,1,9
18899,No,Si,No,No,No,Si,1,1,1
18900,Si,Si,Si,No,No,Si,1,2,12
18901,Si,Si,No,No,No,Si,1,2,0
18902,No,Si,No,No,No,Si,1,1,1
18903,Si,Si,No,No,No,Si,1,2,0
18904,No,Si,No,No,No,Si,1,1,1
18905,Si,Si,No,No,No,Si,1,2,0
18906,Si,Si,No,Si,No,Si,2,0,2
18907,Si,Si,No,No,No,Si,1,2,0
18908,Si,Si,No,No,No,Si,1,2,0
18909,Si,Si,No,Si,No,Si,2,0,2
18910,Si,Si,No,Si,Si,Si,0,0,5
18911,Si,Si,No,No,No,Si,1,2,0
18912,Si,Si,No,Si,No,Si,2,0,2
18913,Si,Si,No,Si,No,Si,2,0,2
18914,Si,Si,No,No,No,Si,1,2,0
18915,Si,Si,No,No,No,Si,1,2,0
18916,Si,Si,No,No,No,Si,1,2,0
18917,Si,Si,No,No,No,Si,1,2,0
18918,No,Si,No,Si,No,Si,2,1,9
18919,Si,Si,No,No,No,Si,1,2,0
18920,No,Si,No,Si,No,Si,2,1,9
18921,No,Si,No,Si,No,Si,2,1,9
18922,Si,Si,No,No,No,Si,1,2,0
18923,No,Si,No,Si,No,Si,2,1,9
18924,No,Si,No,No,No,Si,1,1,1
18925,No,Si,No,Si,Si,Si,0,1,3
18926,Si,Si,Si,No,No,No,1,2,8
18927,No,Si,No,Si,No,Si,2,1,9
18928,Si,Si,No,Si,No,Si,2,0,2
18929,Si,Si,Si,No,No,Si,1,2,12
18930,No,Si,No,Si,No,Si,2,1,9
18931,No,Si,No,No,No,No,1,1,17
18932,Si,Si,No,No,No,Si,1,2,0
18933,Si,Si,No,Si,No,Si,2,0,2
18934,Si,Si,No,Si,No,Si,2,0,2
18935,Si,Si,No,Si,No,Si,2,0,2
18936,Si,Si,No,No,Si,Si,0,2,4
18937,Si,Si,No,No,No,Si,1,2,0
18938,Si,Si,No,No,No,Si,1,2,0
18939,Si,Si,No,No,No,Si,1,2,0
18940,Si,Si,No,No,Si,Si,0,2,4
18941,No,Si,No,No,No,Si,1,1,1
18942,Si,Si,No,No,No,Si,1,2,0
18943,Si,Si,No,No,Si,Si,0,2,4
18944,No,Si,No,Si,No,No,2,1,19
18945,No,Si,No,No,No,Si,1,1,1
18946,No,Si,No,Si,No,Si,2,1,9
18947,Si,Si,Si,No,No,Si,1,2,12
18948,No,No,No,No,No,No,1,1,22
18949,Si,Si,Si,No,No,No,1,2,8
18950,No,Si,No,Si,No,Si,2,1,9
18951,No,Si,No,No,Si,Si,0,1,13
18952,Si,Si,No,No,No,No,1,2,23
18953,No,Si,No,No,No,No,1,1,17
18954,No,No,No,No,No,No,1,1,22
18955,Si,Si,No,Si,Si,Si,0,0,5
18956,Si,Si,Si,Si,Si,Si,0,0,7
18957,Si,Si,No,No,No,Si,1,2,0
18958,Si,Si,Si,Si,Si,Si,0,0,7
18959,No,Si,No,Si,Si,Si,0,1,3
18960,Si,Si,No,No,Si,Si,0,2,4
18961,No,Si,No,No,Si,No,0,1,24
18962,Si,Si,No,No,Si,Si,0,2,4
18963,Si,Si,No,No,Si,Si,0,2,4
18964,No,Si,No,No,Si,Si,0,1,13
18965,Si,Si,No,No,Si,Si,0,2,4
18966,Si,Si,Si,Si,Si,Si,0,0,7
18967,Si,Si,No,Si,Si,Si,0,0,5
18968,No,Si,No,Si,Si,Si,0,1,3
18969,No,No,Si,No,Si,Si,0,1,37
18970,No,Si,No,No,No,Si,1,1,1
18971,Si,Si,No,No,No,Si,1,2,0
18972,No,Si,No,No,No,Si,1,1,1
18973,No,Si,No,No,Si,Si,0,1,13
18974,No,Si,Si,No,Si,Si,0,1,30
18975,No,Si,No,No,No,Si,1,1,1
18976,No,Si,No,No,Si,Si,0,1,13
18977,No,Si,Si,No,No,No,1,1,10
18978,Si,Si,No,No,Si,Si,0,2,4
18979,No,Si,No,No,Si,Si,0,1,13
18980,Si,Si,No,Si,Si,Si,0,0,5
18981,No,Si,No,No,Si,Si,0,1,13
18982,No,Si,No,No,No,Si,1,1,1
18983,No,Si,No,No,Si,Si,0,1,13
18984,Si,Si,No,No,No,Si,1,2,0
18985,No,Si,No,No,Si,Si,0,1,13
18986,Si,Si,No,Si,No,Si,2,0,2
18987,No,Si,No,No,No,Si,1,1,1
18988,Si,Si,No,No,Si,Si,0,2,4
18989,No,No,No,Si,Si,Si,0,1,50
18990,Si,Si,No,No,No,Si,1,2,0
18991,No,Si,No,No,Si,Si,0,1,13
18992,Si,Si,No,No,No,Si,1,2,0
18993,No,Si,No,Si,Si,Si,0,1,3
18994,Si,Si,No,No,No,Si,1,2,0
18995,No,Si,No,No,No,Si,1,1,1
18996,Si,Si,Si,Si,No,Si,2,0,20
18997,Si,Si,No,Si,Si,Si,0,0,5
18998,No,Si,No,No,No,Si,1,1,1
18999,No,Si,No,No,No,No,1,1,17
19000,Si,Si,No,Si,No,Si,2,0,2
19001,Si,Si,No,No,No,Si,1,2,0
19002,No,Si,No,No,No,Si,1,1,1
19003,No,Si,No,No,No,Si,1,1,1
19004,Si,Si,No,No,No,Si,1,2,0
19005,Si,Si,No,No,No,Si,1,2,0
19006,No,Si,No,No,No,Si,1,1,1
19007,No,Si,No,No,No,Si,1,1,1
19008,Si,Si,Si,Si,No,Si,2,0,20
19009,Si,Si,No,No,No,Si,1,2,0
19010,Si,Si,No,Si,Si,Si,0,0,5
19011,Si,Si,Si,Si,Si,Si,0,0,7
19012,Si,Si,No,No,No,Si,1,2,0
19013,Si,Si,Si,No,No,Si,1,2,12
19014,No,Si,No,No,Si,Si,0,1,13
19015,Si,Si,Si,Si,Si,Si,0,0,7
19016,Si,Si,No,No,Si,Si,0,2,4
19017,Si,Si,No,No,No,Si,1,2,0
19018,Si,Si,No,Si,No,Si,2,0,2
19019,Si,Si,No,No,No,Si,1,2,0
19020,Si,Si,No,No,No,Si,1,2,0
19021,Si,Si,No,No,No,Si,1,2,0
19022,No,Si,No,Si,No,Si,2,1,9
19023,Si,Si,Si,No,Si,No,0,2,16
19024,Si,Si,No,No,Si,Si,0,2,4
19025,Si,Si,No,Si,Si,No,0,0,35
19026,Si,Si,Si,No,No,No,1,2,8
19027,No,Si,No,Si,Si,Si,0,1,3
19028,No,Si,No,Si,Si,Si,0,1,3
19029,No,Si,No,No,Si,Si,0,1,13
19030,No,Si,No,No,Si,No,0,1,24
19031,Si,Si,No,Si,Si,Si,0,0,5
19032,No,Si,No,Si,Si,Si,0,1,3
19033,Si,Si,No,No,Si,Si,0,2,4
19034,No,Si,No,No,Si,Si,0,1,13
19035,No,Si,No,No,Si,No,0,1,24
19036,Si,Si,No,No,Si,Si,0,2,4
19037,Si,Si,No,No,Si,Si,0,2,4
19038,Si,Si,No,Si,No,Si,2,0,2
19039,Si,Si,Si,Si,No,Si,2,0,20
19040,No,Si,No,No,No,Si,1,1,1
19041,No,Si,No,Si,Si,Si,0,1,3
19042,No,Si,No,No,No,Si,1,1,1
19043,Si,Si,Si,No,No,Si,1,2,12
19044,No,Si,No,No,Si,Si,0,1,13
19045,No,No,Si,No,No,Si,1,1,40
19046,Si,Si,No,Si,Si,Si,0,0,5
19047,No,Si,No,Si,Si,Si,0,1,3
19048,Si,Si,No,No,Si,Si,0,2,4
19049,Si,Si,No,No,Si,Si,0,2,4
19050,No,Si,Si,No,Si,No,0,1,27
19051,No,Si,No,No,No,Si,1,1,1
19052,Si,Si,No,No,No,Si,1,2,0
19053,Si,Si,Si,Si,Si,Si,0,0,7
19054,Si,No,No,No,Si,Si,0,2,26
19055,No,Si,No,Si,No,Si,2,1,9
19056,Si,Si,No,No,No,Si,1,2,0
19057,Si,Si,No,Si,No,Si,2,0,2
19058,No,Si,No,No,No,Si,1,1,1
19059,Si,Si,No,Si,No,Si,2,0,2
19060,Si,Si,No,No,No,Si,1,2,0
19061,Si,Si,No,Si,No,Si,2,0,2
19062,Si,Si,No,No,No,Si,1,2,0
19063,Si,Si,No,No,No,Si,1,2,0
19064,Si,No,Si,Si,No,Si,2,0,57
19065,Si,Si,No,No,No,Si,1,2,0
19066,No,Si,Si,No,Si,No,0,1,27
19067,Si,Si,No,No,No,Si,1,2,0
19068,Si,Si,No,Si,No,Si,2,0,2
19069,No,No,Si,No,No,Si,1,1,40
19070,Si,Si,No,Si,Si,Si,0,0,5
19071,Si,Si,Si,Si,Si,Si,0,0,7
19072,Si,Si,No,No,No,Si,1,2,0
19073,Si,Si,No,Si,No,Si,2,0,2
19074,Si,Si,No,Si,Si,Si,0,0,5
19075,Si,Si,No,Si,No,Si,2,0,2
19076,Si,Si,No,Si,No,Si,2,0,2
19077,Si,Si,No,No,No,Si,1,2,0
19078,No,Si,No,No,No,Si,1,1,1
19079,Si,Si,No,Si,No,Si,2,0,2
19080,No,Si,Si,No,Si,Si,0,1,30
19081,Si,Si,No,No,No,Si,1,2,0
19082,Si,Si,No,Si,No,Si,2,0,2
19083,Si,Si,No,No,No,Si,1,2,0
19084,Si,Si,No,Si,No,Si,2,0,2
19085,Si,Si,No,No,No,Si,1,2,0
19086,Si,Si,No,No,No,Si,1,2,0
19087,Si,Si,No,No,No,Si,1,2,0
19088,Si,Si,No,No,Si,Si,0,2,4
19089,Si,Si,No,Si,No,Si,2,0,2
19090,Si,Si,Si,Si,No,No,2,0,47
19091,No,Si,No,Si,No,No,2,1,19
19092,Si,Si,No,No,No,No,1,2,23
19093,Si,Si,No,No,No,Si,1,2,0
19094,Si,Si,No,Si,Si,Si,0,0,5
19095,Si,Si,No,No,Si,Si,0,2,4
19096,No,Si,No,No,Si,Si,0,1,13
19097,No,Si,No,No,Si,Si,0,1,13
19098,Si,Si,No,Si,Si,Si,0,0,5
19099,Si,Si,No,No,Si,Si,0,2,4
19100,Si,Si,Si,Si,Si,Si,0,0,7
19101,No,No,No,No,No,No,1,1,22
19102,Si,Si,No,No,Si,Si,0,2,4
19103,Si,Si,No,Si,Si,Si,0,0,5
19104,Si,Si,No,No,No,Si,1,2,0
19105,Si,No,No,No,No,Si,1,2,6
19106,No,No,Si,No,No,Si,1,1,40
19107,No,Si,No,Si,No,Si,2,1,9
19108,No,Si,No,Si,No,Si,2,1,9
19109,Si,Si,No,Si,No,Si,2,0,2
19110,Si,No,No,No,No,Si,1,2,6
19111,No,Si,Si,No,Si,Si,0,1,30
19112,No,Si,No,No,No,Si,1,1,1
19113,Si,Si,No,No,No,Si,1,2,0
19114,No,Si,No,No,No,Si,1,1,1
19115,No,Si,No,Si,Si,Si,0,1,3
19116,No,Si,No,No,No,Si,1,1,1
19117,No,Si,No,No,No,Si,1,1,1
19118,No,Si,No,No,No,Si,1,1,1
19119,Si,Si,No,Si,Si,Si,0,0,5
19120,No,Si,No,No,Si,Si,0,1,13
19121,Si,Si,No,No,Si,Si,0,2,4
19122,No,Si,No,No,Si,Si,0,1,13
19123,Si,Si,No,Si,Si,Si,0,0,5
19124,No,Si,No,No,No,Si,1,1,1
19125,No,No,No,Si,No,Si,2,1,49
19126,Si,Si,No,No,No,Si,1,2,0
19127,No,Si,No,No,Si,Si,0,1,13
19128,Si,Si,No,No,No,Si,1,2,0
19129,No,Si,No,No,No,Si,1,1,1
19130,No,Si,No,No,Si,Si,0,1,13
19131,No,No,Si,No,No,Si,1,1,40
19132,No,Si,No,No,No,Si,1,1,1
